,city,company,salary,summary,title
3111,Chicago,Takeda Pharmaceuticals,,Lead evaluation and implementation of alternative analysis methodology and data presentation techniques. Improving and using standards to maximize global data...,Sr Statistician/Principal Statistician - Safety Stats
3112,Chicago,Options Clearing Corporation,,"Summary: The team member will work closely with the other quantitative analysts, business users and IT colleagues to implement models for pricing and risk",Senior Quantitative Analyst
3113,Chicago,Options Clearing Corporation,,OCC is currently hiring data analytics and data management analyst with extensive hands on data platforming experience within financial industry....,Sr. Data Analytic Analyst
3114,Chicago,Civis Analytics,,"Teaches and mentors Applied Data Scientists. Work with cross-functional teams of engineers, data scientists, social scientists as necessary....",Senior Applied Data Scientist-Chicago
3115,Chicago,Aon,,Equity Manager Research Analyst 2416332 Full-time IL-Chicago Consulting Group Description About Aon Aon plc (NYSE: AON) is the leading global provider,Equity Manager Research Analyst
3116,Chicago,Accenture,,"Understanding of analytics roles and responsibilities (e.g., data scientist). Data management skills....",Analytics Strategy & Transformation Senior Manager(CPG/Retai...
3117,Chicago,Hirewell,"$120,000 a year",Bring structure to large quantities of data - turn unstructured data into structured data. Data Extraction Tools:....,Data Scientist -Fitness/Wellness Firm
3118,Chicago,Parallel Partners,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst - MS062161
3119,Chicago,CVS Health,,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Predictive Modeling, Strategic Analytics"
3120,Chicago,Gallup,,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...",Data Scientist – Predictive Analytics
3121,Chicago,Next Step Systems,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst
3122,Chicago,Allstate Insurance,,"The role is responsible for assisting in the recruitment, selection, mentorship and development of junior data scientists....",Data Science Manager
3123,Chicago,Civis Analytics,,"Manages teams of data scientists and analysts. ADS Managers manage, supervise and mentor a team of Data Scientists in the ADS practice to deliver custom...",Applied Data Science Manager
3124,Chicago,Analytic Recruiting,"$100,000 - $140,000 a year","Crafting the methodology, to data modeling using tools like SAS / R, and ultimately delivering final insightful recommendations....",Predictive Modeling Director
3125,Chicago,Ninjob | Employment Marketing,,"For Position 80050, a Chicago insurer is searching for a health data scientist with excellent analytical skills....",Data health Scientist 80050
3126,Chicago,"Anthem, Inc.",,DATA SCIENTIST LEAD-Natural Processing Language (NLP). We seek a Lead Data Scientist with experience in Natural language processing to contribute to current and...,Data Scientists Lead-Natural Language Processing(NLP)-117348
3127,Chicago,The Nielsen Company,,"The position requires a deep understanding of marketing ROI analytics, data integration methods, ad-server functionality, on-boarding, big data systems, tag ops...",Product Manager
3128,Chicago,Northwestern University,,"Our faculty includes physicians and social scientists who explore a wide variety of topics and methodologies, including health services research, health...",Division of General Internal Medicine and Geriatrics: MD Inv...
3129,Chicago,Northwestern University,,"Our faculty includes physicians and social scientists who explore a wide variety of topics and methodologies, including health services research, health...",Division of General Internal Medicine and Geriatrics: PhD In...
3130,Chicago,Options Away,,"The role combines knowledge of statistical models, pricing, insurance or financial risk models, and option pricing strategies with strong abilities in data...",DATA SCIENTIST
3131,Chicago,Astellas Pharmaceuticals,,"Knowledge of computer software for laboratory data management. Astellas is announcing a Principal Scientist, Bioanalysis Location - Skokie, IL....","Principal Scientist, Bioanalysis"
3132,Chicago,Argonne National Laboratory,,"You will provide extensive data analysis and recommendations; In addition, the analyst performs data analysis to identify business needs, and complete trend...",Senior Compensation Analyst
3133,Chicago,Parallel Partners,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst - MS062161
3134,Chicago,CVS Health,,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Predictive Modeling, Strategic Analytics"
3135,Chicago,Gallup,,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...",Data Scientist – Predictive Analytics
3136,Chicago,Next Step Systems,,"Analyze financial market data to identify patterns and potential problems. Chicago IL Jobs, Junior Quantitative Research Analyst, C++, Math, Financial, Chicago...",Junior Quantitative Research Analyst
3137,Chicago,Allstate Insurance,,"The role is responsible for assisting in the recruitment, selection, mentorship and development of junior data scientists....",Data Science Manager
3138,Chicago,CVS Health,,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Predictive Modeling, Strategic Analytics"
3139,Chicago,All-In Analytics,,Looking for a seasoned manager very strong in machine learning and big data to build and lead a team of data scientists and engineers at a Fortune 100 company...,Head of Machine Learning Big Data
3140,Chicago,Retrofit,,"Effectively collaborate with cross-functional team members and leaders including Product, Operations and Development executive team members, local and off-shore...",Product Manager
3141,Chicago,Civis Analytics,,"With a specialization in unstructured data, this Senior Data Scientist role will apply techniques from fields such as machine learning, applied statistics,...",Senior Data Scientist - Unstructured Data
3142,Chicago,Androcles-Group,,Candidates should have a Bachelors in Computer Science or related field and 5+ years as a SA or Data Scientist with “Big Data” experience. Sr....,Sr. Solution Architect (Pre-Sales-Central Region-Mid West US...
3143,Chicago,National Collegiate Scouting Association,,"Partner with business owners and data scientists to better deliver data to register users. They will help design and build shared data services, helping to...",Senior Ruby Developer – Client Product Team
3144,Chicago,NJF Search,"$170,000 a year","Each team has trading strats (TS) who are a mix between data scientist, programmer and trader. _Head-quartered in Chicago and with an office in San Francisco...",High Frequency Strategy Engineer
